+----------+----------+--------------+--------------+
|    x1    |    x2    |     f12      |     f21      |
|   2.24   |   0.38   |   -56.1624   |   79.4795    |
|   2.24   |   0.39   |   -55.7541   |   80.2908    |
|   2.24   |   0.40   |   -55.3472   |   81.1056    |
|   2.24   |   0.41   |   -54.9416   |   81.9240    |
|   2.24   |   0.42   |   -54.5374   |   82.7461    |
|   2.24   |   0.43   |   -54.1345   |   83.5717    |
|   2.24   |   0.44   |   -53.7330   |   84.4010    |
|   2.24   |   0.45   |   -53.3328   |   85.2338    |
|   2.24   |   0.46   |   -52.9340   |   86.0702    |
|   2.24   |   0.47   |   -52.5364   |   86.9103    |
|   2.24   |   0.48   |   -52.1403   |   87.7539    |
|   2.24   |   0.49   |   -51.7455   |   88.6012    |
|   2.24   |   0.50   |   -51.3520   |   89.4520    |
|   2.24   |   0.51   |   -50.9599   |   90.3064    |
|   2.24   |   0.52   |   -50.5691   |   91.1645    |
|   2.24   |   0.53   |   -50.1796   |   92.0261    |
|   2.24   |   0.54   |   -49.7916   |   92.8914    |
|   2.24   |   0.55   |   -49.4048   |   93.7602    |
|   2.24   |   0.56   |   -49.0194   |   94.6326    |
|   2.24   |   0.57   |   -48.6353   |   95.5087    |
|   2.24   |   0.58   |   -48.2526   |   96.3883    |
|   2.24   |   0.59   |   -47.8712   |   97.2716    |
|   2.24   |   0.60   |   -47.4912   |   98.1584    |
|   2.24   |   0.61   |   -47.1125   |   99.0488    |
|   2.24   |   0.62   |   -46.7352   |   99.9429    |
|   2.24   |   0.63   |   -46.3592   |   100.8405   |
|   2.24   |   0.64   |   -45.9845   |   101.7418   |
|   2.24   |   0.65   |   -45.6112   |   102.6466   |
|   2.24   |   0.66   |   -45.2392   |   103.5550   |
|   2.24   |   0.67   |   -44.8686   |   104.4671   |
|   2.24   |   0.68   |   -44.4993   |   105.3827   |
|   2.24   |   0.69   |   -44.1314   |   106.3020   |
|   2.24   |   0.70   |   -43.7648   |   107.2248   |
|   2.24   |   0.71   |   -43.3996   |   108.1512   |
|   2.24   |   0.72   |   -43.0356   |   109.0813   |
|   2.24   |   0.73   |   -42.6731   |   110.0149   |
|   2.24   |   0.74   |   -42.3119   |   110.9522   |
|   2.24   |   0.75   |   -41.9520   |   111.8930   |
|   2.24   |   0.76   |   -41.5935   |   112.8374   |
|   2.24   |   0.77   |   -41.2363   |   113.7855   |
|   2.24   |   0.78   |   -40.8804   |   114.7371   |
|   2.24   |   0.79   |   -40.5260   |   115.6924   |
|   2.24   |   0.80   |   -40.1728   |   116.6512   |
|   2.24   |   0.81   |   -39.8210   |   117.6136   |
|   2.24   |   0.82   |   -39.4705   |   118.5797   |
|   2.24   |   0.83   |   -39.1214   |   119.5493   |
|   2.24   |   0.84   |   -38.7736   |   120.5226   |
|   2.24   |   0.85   |   -38.4272   |   121.4994   |
|   2.24   |   0.86   |   -38.0821   |   122.4798   |
|   2.24   |   0.87   |   -37.7384   |   123.4639   |
|   2.24   |   0.88   |   -37.3960   |   124.4515   |
|   2.24   |   0.89   |   -37.0549   |   125.4428   |
|   2.24   |   0.90   |   -36.7152   |   126.4376   |
|   2.24   |   0.91   |   -36.3768   |   127.4360   |
|   2.24   |   0.92   |   -36.0398   |   128.4381   |
|   2.24   |   0.93   |   -35.7041   |   129.4437   |
|   2.24   |   0.94   |   -35.3698   |   130.4530   |
|   2.24   |   0.95   |   -35.0368   |   131.4658   |
|   2.24   |   0.96   |   -34.7052   |   132.4822   |
|   2.24   |   0.97   |   -34.3748   |   133.5023   |
|   2.24   |   0.98   |   -34.0459   |   134.5259   |
|   2.24   |   0.99   |   -33.7183   |   135.5532   |
|   2.24   |   1.00   |   -33.3920   |   136.5840   |
|   2.24   |   1.01   |   -33.0671   |   137.6184   |
|   2.24   |   1.02   |   -32.7435   |   138.6565   |
|   2.24   |   1.03   |   -32.4212   |   139.6981   |
|   2.24   |   1.04   |   -32.1004   |   140.7434   |
|   2.24   |   1.05   |   -31.7808   |   141.7922   |
|   2.24   |   1.06   |   -31.4626   |   142.8446   |
|   2.24   |   1.07   |   -31.1457   |   143.9007   |
|   2.24   |   1.08   |   -30.8302   |   144.9603   |
|   2.24   |   1.09   |   -30.5160   |   146.0236   |
|   2.24   |   1.10   |   -30.2032   |   147.0904   |
|   2.24   |   1.11   |   -29.8917   |   148.1608   |
|   2.24   |   1.12   |   -29.5816   |   149.2349   |
|   2.24   |   1.13   |   -29.2728   |   150.3125   |
|   2.24   |   1.14   |   -28.9653   |   151.3938   |
|   2.24   |   1.15   |   -28.6592   |   152.4786   |
|   2.24   |   1.16   |   -28.3544   |   153.5670   |
|   2.24   |   1.17   |   -28.0510   |   154.6591   |
|   2.24   |   1.18   |   -27.7489   |   155.7547   |
|   2.24   |   1.19   |   -27.4482   |   156.8540   |
|   2.24   |   1.20   |   -27.1488   |   157.9568   |
|   2.24   |   1.21   |   -26.8508   |   159.0632   |
|   2.24   |   1.22   |   -26.5540   |   160.1733   |
|   2.24   |   1.23   |   -26.2587   |   161.2869   |
|   2.24   |   1.24   |   -25.9647   |   162.4042   |
|   2.24   |   1.25   |   -25.6720   |   163.5250   |
|   2.24   |   1.26   |   -25.3807   |   164.6494   |
|   2.24   |   1.27   |   -25.0907   |   165.7775   |
|   2.24   |   1.28   |   -24.8020   |   166.9091   |
|   2.24   |   1.29   |   -24.5148   |   168.0444   |
|   2.24   |   1.30   |   -24.2288   |   169.1832   |
|   2.24   |   1.31   |   -23.9442   |   170.3256   |
|   2.24   |   1.32   |   -23.6609   |   171.4717   |
|   2.24   |   1.33   |   -23.3790   |   172.6213   |
|   2.24   |   1.34   |   -23.0984   |   173.7746   |
|   2.24   |   1.35   |   -22.8192   |   174.9314   |
|   2.24   |   1.36   |   -22.5413   |   176.0918   |
|   2.24   |   1.37   |   -22.2648   |   177.2559   |
|   2.24   |   1.38   |   -21.9896   |   178.4235   |
|   2.24   |   1.39   |   -21.7157   |   179.5948   |
|   2.24   |   1.40   |   -21.4432   |   180.7696   |
|   2.24   |   1.41   |   -21.1720   |   181.9480   |
|   2.24   |   1.42   |   -20.9022   |   183.1301   |
|   2.24   |   1.43   |   -20.6337   |   184.3157   |
|   2.24   |   1.44   |   -20.3666   |   185.5050   |
|   2.24   |   1.45   |   -20.1008   |   186.6978   |
|   2.24   |   1.46   |   -19.8364   |   187.8942   |
|   2.24   |   1.47   |   -19.5732   |   189.0943   |
|   2.24   |   1.48   |   -19.3115   |   190.2979   |
|   2.24   |   1.49   |   -19.0511   |   191.5052   |
|   2.24   |   1.50   |   -18.7920   |   192.7160   |
|   2.24   |   1.51   |   -18.5343   |   193.9304   |
|   2.24   |   1.52   |   -18.2779   |   195.1485   |
|   2.24   |   1.53   |   -18.0228   |   196.3701   |
|   2.24   |   1.54   |   -17.7692   |   197.5954   |
|   2.24   |   1.55   |   -17.5168   |   198.8242   |
|   2.24   |   1.56   |   -17.2658   |   200.0566   |
|   2.24   |   1.57   |   -17.0161   |   201.2927   |
|   2.24   |   1.58   |   -16.7678   |   202.5323   |
|   2.24   |   1.59   |   -16.5208   |   203.7756   |
|   2.24   |   1.60   |   -16.2752   |   205.0224   |
|   2.24   |   1.61   |   -16.0309   |   206.2728   |
|   2.24   |   1.62   |   -15.7880   |   207.5269   |
|   2.24   |   1.63   |   -15.5464   |   208.7845   |
|   2.24   |   1.64   |   -15.3061   |   210.0458   |
|   2.24   |   1.65   |   -15.0672   |   211.3106   |
|   2.24   |   1.66   |   -14.8296   |   212.5790   |
|   2.24   |   1.67   |   -14.5934   |   213.8511   |
|   2.24   |   1.68   |   -14.3585   |   215.1267   |
|   2.24   |   1.69   |   -14.1250   |   216.4060   |
|   2.24   |   1.70   |   -13.8928   |   217.6888   |
|   2.24   |   1.71   |   -13.6620   |   218.9752   |
|   2.24   |   1.72   |   -13.4324   |   220.2653   |
|   2.24   |   1.73   |   -13.2043   |   221.5589   |
|   2.24   |   1.74   |   -12.9775   |   222.8562   |
|   2.24   |   1.75   |   -12.7520   |   224.1570   |
|   2.24   |   1.76   |   -12.5279   |   225.4614   |
|   2.24   |   1.77   |   -12.3051   |   226.7695   |
|   2.24   |   1.78   |   -12.0836   |   228.0811   |
|   2.24   |   1.79   |   -11.8636   |   229.3964   |
|   2.24   |   1.80   |   -11.6448   |   230.7152   |
|   2.24   |   1.81   |   -11.4274   |   232.0376   |
|   2.24   |   1.82   |   -11.2113   |   233.3637   |
|   2.24   |   1.83   |   -10.9966   |   234.6933   |
|   2.24   |   1.84   |   -10.7832   |   236.0266   |
|   2.24   |   1.85   |   -10.5712   |   237.3634   |
|   2.24   |   1.86   |   -10.3605   |   238.7038   |
|   2.24   |   1.87   |   -10.1512   |   240.0479   |
|   2.24   |   1.88   |   -9.9432    |   241.3955   |
|   2.24   |   1.89   |   -9.7365    |   242.7468   |
|   2.24   |   1.90   |   -9.5312    |   244.1016   |
|   2.24   |   1.91   |   -9.3272    |   245.4600   |
|   2.24   |   1.92   |   -9.1246    |   246.8221   |
|   2.24   |   1.93   |   -8.9233    |   248.1877   |
|   2.24   |   1.94   |   -8.7234    |   249.5570   |
|   2.24   |   1.95   |   -8.5248    |   250.9298   |
|   2.24   |   1.96   |   -8.3276    |   252.3062   |
|   2.24   |   1.97   |   -8.1316    |   253.6863   |
|   2.24   |   1.98   |   -7.9371    |   255.0699   |
|   2.24   |   1.99   |   -7.7439    |   256.4572   |
|   2.24   |   2.00   |   -7.5520    |   257.8480   |
+----------+----------+--------------+--------------+
|   2.25   |   0.00   |   -73.5000   |   51.0000    |
|   2.25   |   0.01   |   -73.0407   |   51.6812    |
|   2.25   |   0.02   |   -72.5827   |   52.3659    |
|   2.25   |   0.03   |   -72.1261   |   53.0543    |
|   2.25   |   0.04   |   -71.6708   |   53.7463    |
|   2.25   |   0.05   |   -71.2169   |   54.4419    |
|   2.25   |   0.06   |   -70.7643   |   55.1411    |
|   2.25   |   0.07   |   -70.3131   |   55.8438    |
|   2.25   |   0.08   |   -69.8632   |   56.5502    |
|   2.25   |   0.09   |   -69.4147   |   57.2602    |
|   2.25   |   0.10   |   -68.9675   |   57.9737    |
|   2.25   |   0.11   |   -68.5217   |   58.6909    |
|   2.25   |   0.12   |   -68.0772   |   59.4117    |
|   2.25   |   0.13   |   -67.6341   |   60.1361    |
|   2.25   |   0.14   |   -67.1923   |   60.8640    |
|   2.25   |   0.15   |   -66.7519   |   61.5956    |
|   2.25   |   0.16   |   -66.3128   |   62.3308    |
|   2.25   |   0.17   |   -65.8751   |   63.0696    |
|   2.25   |   0.18   |   -65.4387   |   63.8119    |
|   2.25   |   0.19   |   -65.0037   |   64.5579    |
|   2.25   |   0.20   |   -64.5700   |   65.3075    |
|   2.25   |   0.21   |   -64.1377   |   66.0607    |
|   2.25   |   0.22   |   -63.7067   |   66.8175    |
|   2.25   |   0.23   |   -63.2771   |   67.5778    |
|   2.25   |   0.24   |   -62.8488   |   68.3418    |
|   2.25   |   0.25   |   -62.4219   |   69.1094    |
|   2.25   |   0.26   |   -61.9963   |   69.8805    |
|   2.25   |   0.27   |   -61.5721   |   70.6553    |
|   2.25   |   0.28   |   -61.1492   |   71.4337    |
|   2.25   |   0.29   |   -60.7277   |   72.2157    |
|   2.25   |   0.30   |   -60.3075   |   73.0012    |
|   2.25   |   0.31   |   -59.8887   |   73.7904    |
|   2.25   |   0.32   |   -59.4712   |   74.5832    |
|   2.25   |   0.33   |   -59.0551   |   75.3796    |
|   2.25   |   0.34   |   -58.6403   |   76.1796    |
|   2.25   |   0.35   |   -58.2269   |   76.9831    |
|   2.25   |   0.36   |   -57.8148   |   77.7903    |
|   2.25   |   0.37   |   -57.4041   |   78.6011    |
|   2.25   |   0.38   |   -56.9947   |   79.4154    |
|   2.25   |   0.39   |   -56.5867   |   80.2334    |
|   2.25   |   0.40   |   -56.1800   |   81.0550    |
|   2.25   |   0.41   |   -55.7747   |   81.8802    |
|   2.25   |   0.42   |   -55.3707   |   82.7090    |
|   2.25   |   0.43   |   -54.9681   |   83.5413    |
|   2.25   |   0.44   |   -54.5668   |   84.3773    |
|   2.25   |   0.45   |   -54.1669   |   85.2169    |
|   2.25   |   0.46   |   -53.7683   |   86.0600    |
|   2.25   |   0.47   |   -53.3711   |   86.9068    |
|   2.25   |   0.48   |   -52.9752   |   87.7572    |
|   2.25   |   0.49   |   -52.5807   |   88.6112    |
|   2.25   |   0.50   |   -52.1875   |   89.4688    |
|   2.25   |   0.51   |   -51.7957   |   90.3299    |
|   2.25   |   0.52   |   -51.4052   |   91.1947    |
|   2.25   |   0.53   |   -51.0161   |   92.0631    |
|   2.25   |   0.54   |   -50.6283   |   92.9351    |
|   2.25   |   0.55   |   -50.2419   |   93.8106    |
|   2.25   |   0.56   |   -49.8568   |   94.6898    |
|   2.25   |   0.57   |   -49.4731   |   95.5726    |
|   2.25   |   0.58   |   -49.0907   |   96.4589    |
|   2.25   |   0.59   |   -48.7097   |   97.3489    |
|   2.25   |   0.60   |   -48.3300   |   98.2425    |
|   2.25   |   0.61   |   -47.9517   |   99.1397    |
|   2.25   |   0.62   |   -47.5747   |   100.0405   |
|   2.25   |   0.63   |   -47.1991   |   100.9448   |
|   2.25   |   0.64   |   -46.8248   |   101.8528   |
|   2.25   |   0.65   |   -46.4519   |   102.7644   |
|   2.25   |   0.66   |   -46.0803   |   103.6796   |
|   2.25   |   0.67   |   -45.7101   |   104.5983   |
|   2.25   |   0.68   |   -45.3412   |   105.5207   |
|   2.25   |   0.69   |   -44.9737   |   106.4467   |
|   2.25   |   0.70   |   -44.6075   |   107.3762   |
|   2.25   |   0.71   |   -44.2427   |   108.3094   |
|   2.25   |   0.72   |   -43.8792   |   109.2462   |
|   2.25   |   0.73   |   -43.5171   |   110.1866   |
|   2.25   |   0.74   |   -43.1563   |   111.1305   |
|   2.25   |   0.75   |   -42.7969   |   112.0781   |
|   2.25   |   0.76   |   -42.4388   |   113.0293   |
|   2.25   |   0.77   |   -42.0821   |   113.9841   |
|   2.25   |   0.78   |   -41.7267   |   114.9425   |
|   2.25   |   0.79   |   -41.3727   |   115.9044   |
|   2.25   |   0.80   |   -41.0200   |   116.8700   |
|   2.25   |   0.81   |   -40.6687   |   117.8392   |
|   2.25   |   0.82   |   -40.3187   |   118.8120   |
|   2.25   |   0.83   |   -39.9701   |   119.7883   |
|   2.25   |   0.84   |   -39.6228   |   120.7683   |
|   2.25   |   0.85   |   -39.2769   |   121.7519   |
|   2.25   |   0.86   |   -38.9323   |   122.7391   |
|   2.25   |   0.87   |   -38.5891   |   123.7298   |
|   2.25   |   0.88   |   -38.2472   |   124.7242   |
|   2.25   |   0.89   |   -37.9067   |   125.7222   |
|   2.25   |   0.90   |   -37.5675   |   126.7237   |
|   2.25   |   0.91   |   -37.2297   |   127.7289   |
|   2.25   |   0.92   |   -36.8932   |   128.7377   |
|   2.25   |   0.93   |   -36.5581   |   129.7501   |
|   2.25   |   0.94   |   -36.2243   |   130.7661   |
|   2.25   |   0.95   |   -35.8919   |   131.7856   |
|   2.25   |   0.96   |   -35.5608   |   132.8088   |
|   2.25   |   0.97   |   -35.2311   |   133.8356   |
|   2.25   |   0.98   |   -34.9027   |   134.8659   |
|   2.25   |   0.99   |   -34.5757   |   135.8999   |
|   2.25   |   1.00   |   -34.2500   |   136.9375   |
|   2.25   |   1.01   |   -33.9257   |   137.9787   |
|   2.25   |   1.02   |   -33.6027   |   139.0234   |
|   2.25   |   1.03   |   -33.2811   |   140.0718   |
|   2.25   |   1.04   |   -32.9608   |   141.1238   |
|   2.25   |   1.05   |   -32.6419   |   142.1794   |
|   2.25   |   1.06   |   -32.3243   |   143.2386   |
|   2.25   |   1.07   |   -32.0081   |   144.3013   |
|   2.25   |   1.08   |   -31.6932   |   145.3677   |
|   2.25   |   1.09   |   -31.3797   |   146.4377   |
|   2.25   |   1.10   |   -31.0675   |   147.5113   |
|   2.25   |   1.11   |   -30.7567   |   148.5884   |
|   2.25   |   1.12   |   -30.4472   |   149.6692   |
|   2.25   |   1.13   |   -30.1391   |   150.7536   |
|   2.25   |   1.14   |   -29.8323   |   151.8416   |
|   2.25   |   1.15   |   -29.5269   |   152.9331   |
|   2.25   |   1.16   |   -29.2228   |   154.0283   |
|   2.25   |   1.17   |   -28.9201   |   155.1271   |
|   2.25   |   1.18   |   -28.6187   |   156.2294   |
|   2.25   |   1.19   |   -28.3187   |   157.3354   |
|   2.25   |   1.20   |   -28.0200   |   158.4450   |
|   2.25   |   1.21   |   -27.7227   |   159.5582   |
|   2.25   |   1.22   |   -27.4267   |   160.6749   |
|   2.25   |   1.23   |   -27.1321   |   161.7953   |
|   2.25   |   1.24   |   -26.8388   |   162.9193   |
|   2.25   |   1.25   |   -26.5469   |   164.0469   |
|   2.25   |   1.26   |   -26.2563   |   165.1780   |
|   2.25   |   1.27   |   -25.9671   |   166.3128   |
|   2.25   |   1.28   |   -25.6792   |   167.4512   |
|   2.25   |   1.29   |   -25.3927   |   168.5932   |
|   2.25   |   1.30   |   -25.1075   |   169.7388   |
|   2.25   |   1.31   |   -24.8237   |   170.8879   |
|   2.25   |   1.32   |   -24.5412   |   172.0407   |
|   2.25   |   1.33   |   -24.2601   |   173.1971   |
|   2.25   |   1.34   |   -23.9803   |   174.3571   |
|   2.25   |   1.35   |   -23.7019   |   175.5206   |
|   2.25   |   1.36   |   -23.4248   |   176.6878   |
|   2.25   |   1.37   |   -23.1491   |   177.8586   |
|   2.25   |   1.38   |   -22.8747   |   179.0330   |
|   2.25   |   1.39   |   -22.6017   |   180.2109   |
|   2.25   |   1.40   |   -22.3300   |   181.3925   |
|   2.25   |   1.41   |   -22.0597   |   182.5777   |
|   2.25   |   1.42   |   -21.7907   |   183.7664   |
|   2.25   |   1.43   |   -21.5231   |   184.9588   |
|   2.25   |   1.44   |   -21.2568   |   186.1548   |
|   2.25   |   1.45   |   -20.9919   |   187.3544   |
|   2.25   |   1.46   |   -20.7283   |   188.5575   |
|   2.25   |   1.47   |   -20.4661   |   189.7643   |
|   2.25   |   1.48   |   -20.2052   |   190.9747   |
|   2.25   |   1.49   |   -19.9457   |   192.1887   |
|   2.25   |   1.50   |   -19.6875   |   193.4062   |
|   2.25   |   1.51   |   -19.4307   |   194.6274   |
|   2.25   |   1.52   |   -19.1752   |   195.8522   |
|   2.25   |   1.53   |   -18.9211   |   197.0806   |
|   2.25   |   1.54   |   -18.6683   |   198.3126   |
|   2.25   |   1.55   |   -18.4169   |   199.5481   |
|   2.25   |   1.56   |   -18.1668   |   200.7873   |
|   2.25   |   1.57   |   -17.9181   |   202.0301   |
|   2.25   |   1.58   |   -17.6707   |   203.2765   |
|   2.25   |   1.59   |   -17.4247   |   204.5264   |
|   2.25   |   1.60   |   -17.1800   |   205.7800   |
|   2.25   |   1.61   |   -16.9367   |   207.0372   |
|   2.25   |   1.62   |   -16.6947   |   208.2980   |
|   2.25   |   1.63   |   -16.4541   |   209.5623   |
|   2.25   |   1.64   |   -16.2148   |   210.8303   |
|   2.25   |   1.65   |   -15.9769   |   212.1019   |
|   2.25   |   1.66   |   -15.7403   |   213.3770   |
|   2.25   |   1.67   |   -15.5051   |   214.6558   |
|   2.25   |   1.68   |   -15.2712   |   215.9382   |
|   2.25   |   1.69   |   -15.0387   |   217.2242   |
|   2.25   |   1.70   |   -14.8075   |   218.5137   |
|   2.25   |   1.71   |   -14.5777   |   219.8069   |
|   2.25   |   1.72   |   -14.3492   |   221.1037   |
|   2.25   |   1.73   |   -14.1221   |   222.4041   |
|   2.25   |   1.74   |   -13.8963   |   223.7080   |
|   2.25   |   1.75   |   -13.6719   |   225.0156   |
|   2.25   |   1.76   |   -13.4488   |   226.3268   |
|   2.25   |   1.77   |   -13.2271   |   227.6416   |
|   2.25   |   1.78   |   -13.0067   |   228.9599   |
|   2.25   |   1.79   |   -12.7877   |   230.2819   |
|   2.25   |   1.80   |   -12.5700   |   231.6075   |
|   2.25   |   1.81   |   -12.3537   |   232.9367   |
|   2.25   |   1.82   |   -12.1387   |   234.2695   |
|   2.25   |   1.83   |   -11.9251   |   235.6058   |
|   2.25   |   1.84   |   -11.7128   |   236.9458   |
|   2.25   |   1.85   |   -11.5019   |   238.2894   |
|   2.25   |   1.86   |   -11.2923   |   239.6365   |
|   2.25   |   1.87   |   -11.0841   |   240.9873   |
|   2.25   |   1.88   |   -10.8772   |   242.3417   |
|   2.25   |   1.89   |   -10.6717   |   243.6997   |
|   2.25   |   1.90   |   -10.4675   |   245.0613   |
|   2.25   |   1.91   |   -10.2647   |   246.4264   |
|   2.25   |   1.92   |   -10.0632   |   247.7952   |
|   2.25   |   1.93   |   -9.8631    |   249.1676   |
|   2.25   |   1.94   |   -9.6643    |   250.5435   |
|   2.25   |   1.95   |   -9.4669    |   251.9231   |
|   2.25   |   1.96   |   -9.2708    |   253.3063   |
|   2.25   |   1.97   |   -9.0761    |   254.6931   |
|   2.25   |   1.98   |   -8.8827    |   256.0834   |
|   2.25   |   1.99   |   -8.6907    |   257.4774   |
|   2.25   |   2.00   |   -8.5000    |   258.8750   |
+----------+----------+--------------+--------------+
|   2.26   |   0.00   |   -74.3320   |   50.6800    |
|   2.26   |   0.01   |   -73.8727   |   51.3679    |
|   2.26   |   0.02   |   -73.4147   |   52.0595    |
|   2.26   |   0.03   |   -72.9581   |   52.7546    |
|   2.26   |   0.04   |   -72.5028   |   53.4534    |
|   2.26   |   0.05   |   -72.0490   |   54.1557    |
|   2.26   |   0.06   |   -71.5964   |   54.8616    |
|   2.26   |   0.07   |   -71.1452   |   55.5712    |
|   2.26   |   0.08   |   -70.6954   |   56.2843    |
|   2.26   |   0.09   |   -70.2469   |   57.0011    |
|   2.26   |   0.10   |   -69.7998   |   57.7214    |
|   2.26   |   0.11   |   -69.3540   |   58.4453    |
|   2.26   |   0.12   |   -68.9096   |   59.1729    |
|   2.26   |   0.13   |   -68.4666   |   59.9040    |
|   2.26   |   0.14   |   -68.0249   |   60.6388    |
|   2.26   |   0.15   |   -67.5846   |   61.3771    |
|   2.26   |   0.16   |   -67.1456   |   62.1190    |
|   2.26   |   0.17   |   -66.7079   |   62.8646    |
|   2.26   |   0.18   |   -66.2717   |   63.6137    |
|   2.26   |   0.19   |   -65.8368   |   64.3665    |
|   2.26   |   0.20   |   -65.4032   |   65.1228    |
|   2.26   |   0.21   |   -64.9710   |   65.8827    |
|   2.26   |   0.22   |   -64.5402   |   66.6463    |
|   2.26   |   0.23   |   -64.1107   |   67.4134    |
|   2.26   |   0.24   |   -63.6825   |   68.1842    |
|   2.26   |   0.25   |   -63.2558   |   68.9585    |
|   2.26   |   0.26   |   -62.8303   |   69.7364    |
|   2.26   |   0.27   |   -62.4063   |   70.5180    |
|   2.26   |   0.28   |   -61.9836   |   71.3031    |
|   2.26   |   0.29   |   -61.5622   |   72.0919    |
|   2.26   |   0.30   |   -61.1422   |   72.8842    |
|   2.26   |   0.31   |   -60.7236   |   73.6801    |
|   2.26   |   0.32   |   -60.3063   |   74.4797    |
|   2.26   |   0.33   |   -59.8903   |   75.2828    |
|   2.26   |   0.34   |   -59.4758   |   76.0896    |
|   2.26   |   0.35   |   -59.0626   |   76.8999    |
|   2.26   |   0.36   |   -58.6507   |   77.7138    |
|   2.26   |   0.37   |   -58.2402   |   78.5314    |
|   2.26   |   0.38   |   -57.8310   |   79.3525    |
|   2.26   |   0.39   |   -57.4232   |   80.1773    |
|   2.26   |   0.40   |   -57.0168   |   81.0056    |
|   2.26   |   0.41   |   -56.6117   |   81.8375    |
|   2.26   |   0.42   |   -56.2080   |   82.6731    |
|   2.26   |   0.43   |   -55.8056   |   83.5122    |
|   2.26   |   0.44   |   -55.4046   |   84.3550    |
|   2.26   |   0.45   |   -55.0050   |   85.2013    |
|   2.26   |   0.46   |   -54.6066   |   86.0512    |
|   2.26   |   0.47   |   -54.2097   |   86.9048    |
|   2.26   |   0.48   |   -53.8141   |   87.7619    |
|   2.26   |   0.49   |   -53.4199   |   88.6227    |
|   2.26   |   0.50   |   -53.0270   |   89.4870    |
|   2.26   |   0.51   |   -52.6355   |   90.3549    |
|   2.26   |   0.52   |   -52.2453   |   91.2265    |
|   2.26   |   0.53   |   -51.8565   |   92.1016    |
|   2.26   |   0.54   |   -51.4690   |   92.9804    |
|   2.26   |   0.55   |   -51.0830   |   93.8627    |
|   2.26   |   0.56   |   -50.6982   |   94.7486    |
|   2.26   |   0.57   |   -50.3148   |   95.6382    |
|   2.26   |   0.58   |   -49.9328   |   96.5313    |
|   2.26   |   0.59   |   -49.5521   |   97.4281    |
|   2.26   |   0.60   |   -49.1728   |   98.3284    |
|   2.26   |   0.61   |   -48.7948   |   99.2323    |
|   2.26   |   0.62   |   -48.4182   |   100.1399   |
|   2.26   |   0.63   |   -48.0430   |   101.0510   |
|   2.26   |   0.64   |   -47.6691   |   101.9658   |
|   2.26   |   0.65   |   -47.2966   |   102.8841   |
|   2.26   |   0.66   |   -46.9254   |   103.8060   |
|   2.26   |   0.67   |   -46.5555   |   104.7316   |
|   2.26   |   0.68   |   -46.1871   |   105.6607   |
|   2.26   |   0.69   |   -45.8200   |   106.5935   |
|   2.26   |   0.70   |   -45.4542   |   107.5298   |
|   2.26   |   0.71   |   -45.0898   |   108.4697   |
|   2.26   |   0.72   |   -44.7268   |   109.4133   |
|   2.26   |   0.73   |   -44.3651   |   110.3604   |
|   2.26   |   0.74   |   -44.0047   |   111.3112   |
|   2.26   |   0.75   |   -43.6458   |   112.2655   |
|   2.26   |   0.76   |   -43.2881   |   113.2234   |
|   2.26   |   0.77   |   -42.9319   |   114.1850   |
|   2.26   |   0.78   |   -42.5770   |   115.1501   |
|   2.26   |   0.79   |   -42.2234   |   116.1189   |
|   2.26   |   0.80   |   -41.8712   |   117.0912   |
|   2.26   |   0.81   |   -41.5204   |   118.0671   |
|   2.26   |   0.82   |   -41.1709   |   119.0467   |
|   2.26   |   0.83   |   -40.8227   |   120.0298   |
|   2.26   |   0.84   |   -40.4760   |   121.0166   |
|   2.26   |   0.85   |   -40.1306   |   122.0069   |
|   2.26   |   0.86   |   -39.7865   |   123.0008   |
|   2.26   |   0.87   |   -39.4438   |   123.9984   |
|   2.26   |   0.88   |   -39.1024   |   124.9995   |
|   2.26   |   0.89   |   -38.7624   |   126.0043   |
|   2.26   |   0.90   |   -38.4238   |   127.0126   |
|   2.26   |   0.91   |   -38.0865   |   128.0245   |
|   2.26   |   0.92   |   -37.7506   |   129.0401   |
|   2.26   |   0.93   |   -37.4160   |   130.0592   |
|   2.26   |   0.94   |   -37.0828   |   131.0820   |
|   2.26   |   0.95   |   -36.7510   |   132.1083   |
|   2.26   |   0.96   |   -36.4204   |   133.1382   |
|   2.26   |   0.97   |   -36.0913   |   134.1718   |
|   2.26   |   0.98   |   -35.7635   |   135.2089   |
|   2.26   |   0.99   |   -35.4371   |   136.2497   |
|   2.26   |   1.00   |   -35.1120   |   137.2940   |
|   2.26   |   1.01   |   -34.7883   |   138.3419   |
|   2.26   |   1.02   |   -34.4659   |   139.3935   |
|   2.26   |   1.03   |   -34.1449   |   140.4486   |
|   2.26   |   1.04   |   -33.8252   |   141.5074   |
|   2.26   |   1.05   |   -33.5070   |   142.5697   |
|   2.26   |   1.06   |   -33.1900   |   143.6356   |
|   2.26   |   1.07   |   -32.8744   |   144.7052   |
|   2.26   |   1.08   |   -32.5602   |   145.7783   |
|   2.26   |   1.09   |   -32.2473   |   146.8551   |
|   2.26   |   1.10   |   -31.9358   |   147.9354   |
|   2.26   |   1.11   |   -31.6256   |   149.0193   |
|   2.26   |   1.12   |   -31.3168   |   150.1069   |
|   2.26   |   1.13   |   -31.0094   |   151.1980   |
|   2.26   |   1.14   |   -30.7033   |   152.2928   |
|   2.26   |   1.15   |   -30.3986   |   153.3911   |
